campaign,role,molecule_name,molecule_id,canonical_smiles,functional_group_family,lambda,ti_point,existing_observation,case_directory,config,config_sha256,energy_file,production_ps,beads
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.9,12,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propane/conf.xml,5e217d0034f34a478354c6a47efc526e71a6cc6b4e0c3eea0921f8d32a364227,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propane/output/Task5_MD_Transition_LIGAnnihilation_12__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.95,13,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p95,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p95/conf.xml,6acd9be613d49428d4f1f90f2856b1a064c6afa54171bc9c94949334792ff319,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p95/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,1.0,14,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_1p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_1p00/conf.xml,f9f4f8ccf95cd6329adc151f2c1baf7240066507ac7fd224412df3e014e6566c,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_1p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.0,0,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p00/conf.xml,61cbf704e6bfe02e9a225c99c02d8fa977eb342cb02b0f4dc19fd6a3e80b1be1,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.05,1,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p05,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p05/conf.xml,b8e03437427cf40f071149e7061f624e1fcdcfa2bab32cd28446015da9453b24,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p05/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.1,2,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyridine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyridine/conf.xml,57b8c708b5b362b4cd7eef610e5a84a64f0faf2ee7d4719514dffc44bf9a67db,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyridine/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.2,3,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p20,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p20/conf.xml,dbe181f23e4d050069f34d934fd3eafe36aba61b1f104d19dae40ad97238c595,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p20/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.3,4,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p30,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p30/conf.xml,41f5b07122c812328a3d55c3f6d691c1e532f7a0428dd507ba575b76afaac360,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p30/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.4,5,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p40,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p40/conf.xml,5a533f9bd2970e7aba663518acd4ccbb49a8a72bf41596e39199cda45d61b39e,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p40/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.5,6,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/pyridine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/pyridine/conf.xml,a9653fc9bb439b12f7051db104043ba2bd550a2c243a33666500fd719a887888,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/pyridine/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.6,7,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p60,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p60/conf.xml,5bda5f3210a1f72edaa0b90d70016bca234573ffcfe080e9830c983ecbf76722,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p60/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.7,8,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p70,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p70/conf.xml,10a17f6577cbc54ec64aa187b7e52452edccc886f3d4ffffa96ea8a6f622d0fb,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p70/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.75,9,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p75,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p75/conf.xml,a3f59583d4ff038f56dac7d210d727de56e56cb48b6639556bce62db210e173d,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p75/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.8,10,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p80,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p80/conf.xml,fa3ab82e02b7db366bff7610df8354411f4af97a45f991173284c58ed6b535c5,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p80/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.85,11,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p85,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p85/conf.xml,278072316af2b6f64bffabeb8e3ab7a350757c2a7c5233df13f0a7b897b2cdab,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p85/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.9,12,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pyridine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pyridine/conf.xml,69a237114b788714ea6ae767785058382c4c17977bfb1e48b4cb7b414c80c9c6,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pyridine/output/Task5_MD_Transition_LIGAnnihilation_12__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,0.95,13,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p95,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p95/conf.xml,2ab954bc6119371df950faad8d1c186ef40842fa079aabdba839d7d44853f99f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_0p95/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,pyridine,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Heterorings,1.0,14,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_1p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_1p00/conf.xml,9a92aea8563dbacb1f83c386a205a167ed4f7531a713d1745dffbcddbea234b1,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/pyridine/lambda_1p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.0,0,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p00/conf.xml,267b89f32f8ded1ea2a34559ebd8d7358310d96168e5d8e229279c5835aace35,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.05,1,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p05,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p05/conf.xml,1caa8622e35a539762bd3df43421f5d38124ecf4062428767b754d04c15f2715,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p05/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.1,2,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetamide/conf.xml,1dbba4c111196a941171f9fa77f1f727c422e70d41f90531c0fa0d640b7c7b0c,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetamide/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.2,3,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p20,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p20/conf.xml,f52a4a628e53342225ec84298ba8591976f931a2719a3a595f55e3900b46b51a,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p20/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.3,4,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p30,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p30/conf.xml,88ef9c6659fa889ad99081534456be24604391321fb0b6e32c009482b48386e3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p30/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.4,5,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p40,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p40/conf.xml,acf5710df455749a1900a74f71dfa464fdac81f9fe6639c97d7342e9567d0ab3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p40/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.5,6,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetamide/conf.xml,a6f15e2792e7639ef4454aa09904b8f50409aaf817fd0d5e22c9ec9576eaf2d5,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetamide/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.6,7,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p60,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p60/conf.xml,2e05da231d5ec38fd023a7e10ca78c95b21a66897b48894cf72296650f5bb34d,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p60/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.7,8,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p70,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p70/conf.xml,42dc519c21f709481d72a517edef6bfebdaf0f92011a2d6ef48517fe77205554,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p70/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.75,9,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p75,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p75/conf.xml,4b2032964d7e809bba207d254d5d82332bb2871eb846c1b848f5e338e968fcc0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p75/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.8,10,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p80,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p80/conf.xml,4e9742ebc941c1230b459455d9d2cb962796b29bb7ad0f4a8eee153cbf852d3d,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p80/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.85,11,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p85,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p85/conf.xml,cca9844765cfd5f1b2cebd82bbb33de5a97fd77485cf6891aa99aec4b5218d7c,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p85/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.9,12,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetamide/conf.xml,a7ed07d82e9e29820a36c58c32294b63ef1f1c65e8e65635f12ecca3ee4ff142,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetamide/output/Task5_MD_Transition_LIGAnnihilation_12__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,0.95,13,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p95,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p95/conf.xml,7e2293d4ad90f4b60b3cf6ea462aaef22c817269e1b07dcad084a76ff8eaf37a,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p95/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,Amides,1.0,14,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_1p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_1p00/conf.xml,1d762362fbfd4dc8af4437604349a7b0cd1655e49a28b9ed88d2c4bface1e15e,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_1p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.0,0,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p00/conf.xml,c2a8e2a781a52ec01f859971c5be2b506aef5e5fda57476088a9f52a95c9ebaa,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.05,1,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p05,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p05/conf.xml,02fb0bbf3142431e7e667e744bdea3be6d9545689a2fe125a767e5bfd3aee01b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p05/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.1,2,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/aceticacid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/aceticacid/conf.xml,9b2e28f6d55c472ae7c94624a60bcd1e34eeff361ca1e9b0ab2dff4e48d8a05a,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/aceticacid/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.2,3,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p20,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p20/conf.xml,fe8cb2835a33282bedf214160b5d1bf5f079fcd35807da1d2250e119bcbb3c8d,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p20/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.3,4,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p30,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p30/conf.xml,7ebbdc73a22a59c41debbd1488385f0b325ed6caadd0e8e713fc80b41ebbf065,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p30/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.4,5,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p40,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p40/conf.xml,8c81027dac5dc0cabb16d026c3d712bbeec81b03b090e1c9d5291bceda9d4400,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p40/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.5,6,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aceticacid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aceticacid/conf.xml,f56a5a37b0223f98fa67177ea37ed7bec56363fa1f9a126e91068d07587c3515,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aceticacid/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,Acids,0.6,7,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p60,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p60/conf.xml,8689ded13351f0c51282c3341f96eb37081258ffdc8c80101c415806bca8062b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p60/output/PENDING_SYSTEM.ene,5.0,2
