campaign,lambda,molecule_name,case_directory,success,beads,ti_point,production_steps,production_ps,molecule_id,canonical_smiles,inchi_key,inchi_connectivity_key,functional_group_family,scaffold,elapsed_seconds,exit_status,timed_out,energy_file_count
lambda01,0.1,pyridine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyridine,True,2,2,2500,5.0,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,JUJWROOIHBZHMG-UHFFFAOYSA-N,JUJWROOIHBZHMG,Heterorings,c1ccncc1,112.12823007500265,0,False,3
lambda01,0.1,tetracene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/tetracene,True,2,2,2500,5.0,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1ccc2cc3cc4ccccc4cc3cc2c1,IFLREYGFSNHWGE-UHFFFAOYSA-N,IFLREYGFSNHWGE,Aromatics,c1ccc2cc3cc4ccccc4cc3cc2c1,113.06775725609623,0,False,3
lambda01,0.1,trimethylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/trimethylamine,True,2,2,2500,5.0,GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,GETQZCLCWQTVFV-UHFFFAOYSA-N,GETQZCLCWQTVFV,Amines,ACYCLIC::amines,113.32855634798761,0,False,3
lambda05,0.5,1-Butanethiol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_butanethiol,True,2,6,2500,5.0,WQAQPCDUOCURKW-UHFFFAOYSA-N,CCCCS,WQAQPCDUOCURKW-UHFFFAOYSA-N,WQAQPCDUOCURKW,Thiols,ACYCLIC::thiols,110.78141409298405,0,False,3
lambda05,0.5,1-Butanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_butanol,True,2,6,2500,5.0,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,LRHPLDYGYMQRHN,Alcohols,ACYCLIC::alcohols,101.10081356100272,0,False,3
lambda05,0.5,1-Pentanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_pentanol,True,2,6,2500,5.0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,AMQJEAYHLZJPGS,Alcohols,ACYCLIC::alcohols,132.89762282802258,0,False,3
lambda05,0.5,2-Butanone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_butanone,True,2,6,2500,5.0,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(C)=O,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,ZWEHNKRNPOVVGH,Ketones,ACYCLIC::ketones,120.85858801298309,0,False,3
lambda05,0.5,2-Methyl-2-Butanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_methyl_2_butanol,True,2,6,2500,5.0,MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,MSXVEPNJUHWQHW-UHFFFAOYSA-N,MSXVEPNJUHWQHW,Alcohols,ACYCLIC::alcohols,63.71061526495032,0,False,3
lambda05,0.5,2-Pentanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_pentanol,True,2,6,2500,5.0,JYVLIDXNZAXMDK-UHFFFAOYSA-N,CCCC(C)O,JYVLIDXNZAXMDK-UHFFFAOYSA-N,JYVLIDXNZAXMDK,Alcohols,ACYCLIC::alcohols,46.39665582601447,0,False,3
lambda05,0.5,2-Pentanone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_pentanone,True,2,6,2500,5.0,XNLICIUVMPYHGG-UHFFFAOYSA-N,CCCC(C)=O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XNLICIUVMPYHGG,Ketones,ACYCLIC::ketones,184.495194402989,0,False,3
lambda05,0.5,3-Pentanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_pentanol,True,2,6,2500,5.0,AQIXEPGDORPWBJ-UHFFFAOYSA-N,CCC(O)CC,AQIXEPGDORPWBJ-UHFFFAOYSA-N,AQIXEPGDORPWBJ,Alcohols,ACYCLIC::alcohols,447.30324205197394,0,False,3
lambda05,0.5,3-Pentanone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_pentanone,True,2,6,2500,5.0,FDPIMTJIUBPUKL-UHFFFAOYSA-N,CCC(=O)CC,FDPIMTJIUBPUKL-UHFFFAOYSA-N,FDPIMTJIUBPUKL,Ketones,ACYCLIC::ketones,393.2104920609854,0,False,3
lambda05,0.5,3-methyl-indole,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_methyl_indole,True,2,6,2500,5.0,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,ZFRKQXVRDFCRJG,Heterorings,c1ccc2[nH]ccc2c1,482.4896210479783,0,False,3
lambda05,0.5,Acetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetamide,True,2,6,2500,5.0,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,DLFVBJFMPXGRIB-UHFFFAOYSA-N,DLFVBJFMPXGRIB,Amides,ACYCLIC::amides,455.3303404970793,0,False,3
lambda05,0.5,AceticAcid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aceticacid,True,2,6,2500,5.0,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,QTBSBXVTEAMEQO,Acids,ACYCLIC::acids,533.5209925670642,0,False,3
lambda05,0.5,Acetone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetone,True,2,6,2500,5.0,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,CSCPPACGZOOCGX-UHFFFAOYSA-N,CSCPPACGZOOCGX,Ketones,ACYCLIC::ketones,320.7647706529824,0,False,3
